CustomerID,Segment,CustomerName,TerritoryID
18593,Individual,Individual Consumer,1
18594,Individual,Individual Consumer,4
18595,Individual,Individual Consumer,6
18596,Individual,Individual Consumer,4
18597,Individual,Individual Consumer,4
18598,Individual,Individual Consumer,4
18599,Individual,Individual Consumer,1
18600,Individual,Individual Consumer,6
18601,Individual,Individual Consumer,4
18602,Individual,Individual Consumer,4
18603,Individual,Individual Consumer,6
18604,Individual,Individual Consumer,6
18605,Individual,Individual Consumer,1
18606,Individual,Individual Consumer,1
18607,Individual,Individual Consumer,1
18608,Individual,Individual Consumer,4
18609,Individual,Individual Consumer,1
18610,Individual,Individual Consumer,4
18611,Individual,Individual Consumer,1
18612,Individual,Individual Consumer,4
18613,Individual,Individual Consumer,4
18614,Individual,Individual Consumer,4
18615,Individual,Individual Consumer,4
18616,Individual,Individual Consumer,4
18617,Individual,Individual Consumer,6
18618,Individual,Individual Consumer,7
18619,Individual,Individual Consumer,8
18620,Individual,Individual Consumer,10
18621,Individual,Individual Consumer,10
18622,Individual,Individual Consumer,10
18623,Individual,Individual Consumer,7
18624,Individual,Individual Consumer,7
18625,Individual,Individual Consumer,10
18626,Individual,Individual Consumer,8
18627,Individual,Individual Consumer,10
18628,Individual,Individual Consumer,7
18629,Individual,Individual Consumer,10
18630,Individual,Individual Consumer,7
18631,Individual,Individual Consumer,10
18632,Individual,Individual Consumer,10
18633,Individual,Individual Consumer,10
18634,Individual,Individual Consumer,7
18635,Individual,Individual Consumer,8
18636,Individual,Individual Consumer,8
18637,Individual,Individual Consumer,6
18638,Individual,Individual Consumer,1
18639,Individual,Individual Consumer,1
18640,Individual,Individual Consumer,1
18641,Individual,Individual Consumer,6
18642,Individual,Individual Consumer,6
18643,Individual,Individual Consumer,4
18644,Individual,Individual Consumer,6
18645,Individual,Individual Consumer,1
18646,Individual,Individual Consumer,4
18647,Individual,Individual Consumer,4
18648,Individual,Individual Consumer,4
18649,Individual,Individual Consumer,4
18650,Individual,Individual Consumer,4
18651,Individual,Individual Consumer,1
18652,Individual,Individual Consumer,1
18653,Individual,Individual Consumer,1
18654,Individual,Individual Consumer,4
18655,Individual,Individual Consumer,1
18656,Individual,Individual Consumer,4
18657,Individual,Individual Consumer,4
18658,Individual,Individual Consumer,1
18659,Individual,Individual Consumer,4
18660,Individual,Individual Consumer,4
18661,Individual,Individual Consumer,1
18662,Individual,Individual Consumer,4
18663,Individual,Individual Consumer,4
18664,Individual,Individual Consumer,1
18665,Individual,Individual Consumer,1
18666,Individual,Individual Consumer,1
18667,Individual,Individual Consumer,4
18668,Individual,Individual Consumer,1
18669,Individual,Individual Consumer,4
18670,Individual,Individual Consumer,4
18671,Individual,Individual Consumer,4
18672,Individual,Individual Consumer,4
18673,Individual,Individual Consumer,4
18674,Individual,Individual Consumer,6
18675,Individual,Individual Consumer,4
18676,Individual,Individual Consumer,1
18677,Individual,Individual Consumer,6
18678,Individual,Individual Consumer,4
18679,Individual,Individual Consumer,1
18680,Individual,Individual Consumer,4
18681,Individual,Individual Consumer,4
18682,Individual,Individual Consumer,4
18683,Individual,Individual Consumer,4
18684,Individual,Individual Consumer,4
18685,Individual,Individual Consumer,6
18686,Individual,Individual Consumer,6
18687,Individual,Individual Consumer,4
18688,Individual,Individual Consumer,1
18689,Individual,Individual Consumer,1
18690,Individual,Individual Consumer,1
18691,Individual,Individual Consumer,9
18692,Individual,Individual Consumer,9
18693,Individual,Individual Consumer,9
18694,Individual,Individual Consumer,9
18695,Individual,Individual Consumer,9
18696,Individual,Individual Consumer,9
18697,Individual,Individual Consumer,9
18698,Individual,Individual Consumer,9
18699,Individual,Individual Consumer,9
18700,Individual,Individual Consumer,9
18701,Individual,Individual Consumer,9
18702,Individual,Individual Consumer,9
18703,Individual,Individual Consumer,9
18704,Individual,Individual Consumer,9
18705,Individual,Individual Consumer,9
18706,Individual,Individual Consumer,9
18707,Individual,Individual Consumer,9
18708,Individual,Individual Consumer,9
18709,Individual,Individual Consumer,9
18710,Individual,Individual Consumer,9
18711,Individual,Individual Consumer,9
18712,Individual,Individual Consumer,9
18713,Individual,Individual Consumer,9
18714,Individual,Individual Consumer,9
18715,Individual,Individual Consumer,9
18716,Individual,Individual Consumer,9
18717,Individual,Individual Consumer,9
18718,Individual,Individual Consumer,9
18719,Individual,Individual Consumer,9
18720,Individual,Individual Consumer,9
18721,Individual,Individual Consumer,9
18722,Individual,Individual Consumer,9
18723,Individual,Individual Consumer,9
18724,Individual,Individual Consumer,9
18725,Individual,Individual Consumer,9
18726,Individual,Individual Consumer,9
18727,Individual,Individual Consumer,9
18728,Individual,Individual Consumer,9
18729,Individual,Individual Consumer,9
18730,Individual,Individual Consumer,9
18731,Individual,Individual Consumer,9
18732,Individual,Individual Consumer,9
18733,Individual,Individual Consumer,9
18734,Individual,Individual Consumer,9
18735,Individual,Individual Consumer,9
18736,Individual,Individual Consumer,9
18737,Individual,Individual Consumer,9
18738,Individual,Individual Consumer,9
18739,Individual,Individual Consumer,9
18740,Individual,Individual Consumer,9
18741,Individual,Individual Consumer,9
18742,Individual,Individual Consumer,9
18743,Individual,Individual Consumer,9
18744,Individual,Individual Consumer,9
18745,Individual,Individual Consumer,9
18746,Individual,Individual Consumer,9
18747,Individual,Individual Consumer,9
18748,Individual,Individual Consumer,9
18749,Individual,Individual Consumer,6
18750,Individual,Individual Consumer,4
18751,Individual,Individual Consumer,4
18752,Individual,Individual Consumer,4
18753,Individual,Individual Consumer,1
18754,Individual,Individual Consumer,4
18755,Individual,Individual Consumer,6
18756,Individual,Individual Consumer,6
18757,Individual,Individual Consumer,1
18758,Individual,Individual Consumer,6
18759,Individual,Individual Consumer,6
18760,Individual,Individual Consumer,4
18761,Individual,Individual Consumer,4
18762,Individual,Individual Consumer,4
18763,Individual,Individual Consumer,9
18764,Individual,Individual Consumer,4
18765,Individual,Individual Consumer,1
18766,Individual,Individual Consumer,9
18767,Individual,Individual Consumer,9
18768,Individual,Individual Consumer,9
18769,Individual,Individual Consumer,9
18770,Individual,Individual Consumer,4
18771,Individual,Individual Consumer,4
18772,Individual,Individual Consumer,4
18773,Individual,Individual Consumer,4
18774,Individual,Individual Consumer,4
18775,Individual,Individual Consumer,1
18776,Individual,Individual Consumer,4
18777,Individual,Individual Consumer,4
18778,Individual,Individual Consumer,4
18779,Individual,Individual Consumer,4
18780,Individual,Individual Consumer,4
18781,Individual,Individual Consumer,4
18782,Individual,Individual Consumer,4
18783,Individual,Individual Consumer,1
18784,Individual,Individual Consumer,4
18785,Individual,Individual Consumer,6
18786,Individual,Individual Consumer,4
18787,Individual,Individual Consumer,1
18788,Individual,Individual Consumer,6
18789,Individual,Individual Consumer,1
18790,Individual,Individual Consumer,1
18791,Individual,Individual Consumer,1
18792,Individual,Individual Consumer,1
18793,Individual,Individual Consumer,9
18794,Individual,Individual Consumer,4
18795,Individual,Individual Consumer,6
18796,Individual,Individual Consumer,9
18797,Individual,Individual Consumer,1
18798,Individual,Individual Consumer,4
18799,Individual,Individual Consumer,4
18800,Individual,Individual Consumer,1
18801,Individual,Individual Consumer,4
18802,Individual,Individual Consumer,1
18803,Individual,Individual Consumer,1
18804,Individual,Individual Consumer,4
18805,Individual,Individual Consumer,1
18806,Individual,Individual Consumer,1
18807,Individual,Individual Consumer,4
18808,Individual,Individual Consumer,4
18809,Individual,Individual Consumer,1
18810,Individual,Individual Consumer,1
18811,Individual,Individual Consumer,6
18812,Individual,Individual Consumer,6
18813,Individual,Individual Consumer,1
18814,Individual,Individual Consumer,1
18815,Individual,Individual Consumer,1
18816,Individual,Individual Consumer,1
18817,Individual,Individual Consumer,1
18818,Individual,Individual Consumer,4
18819,Individual,Individual Consumer,4
18820,Individual,Individual Consumer,4
18821,Individual,Individual Consumer,6
18822,Individual,Individual Consumer,1
18823,Individual,Individual Consumer,4
18824,Individual,Individual Consumer,4
18825,Individual,Individual Consumer,4
18826,Individual,Individual Consumer,6
18827,Individual,Individual Consumer,1
18828,Individual,Individual Consumer,1
18829,Individual,Individual Consumer,1
18830,Individual,Individual Consumer,4
18831,Individual,Individual Consumer,4
18832,Individual,Individual Consumer,4
18833,Individual,Individual Consumer,4
18834,Individual,Individual Consumer,1
18835,Individual,Individual Consumer,4
18836,Individual,Individual Consumer,1
18837,Individual,Individual Consumer,4
18838,Individual,Individual Consumer,4
18839,Individual,Individual Consumer,6
18840,Individual,Individual Consumer,1
18841,Individual,Individual Consumer,6
18842,Individual,Individual Consumer,6
18843,Individual,Individual Consumer,1
18844,Individual,Individual Consumer,1
18845,Individual,Individual Consumer,1
18846,Individual,Individual Consumer,1
18847,Individual,Individual Consumer,1
18848,Individual,Individual Consumer,4
18849,Individual,Individual Consumer,1
18850,Individual,Individual Consumer,4
18851,Individual,Individual Consumer,4
18852,Individual,Individual Consumer,6
18853,Individual,Individual Consumer,1
18854,Individual,Individual Consumer,1
18855,Individual,Individual Consumer,6
18856,Individual,Individual Consumer,4
18857,Individual,Individual Consumer,1
18858,Individual,Individual Consumer,4
18859,Individual,Individual Consumer,6
18860,Individual,Individual Consumer,1
18861,Individual,Individual Consumer,1
18862,Individual,Individual Consumer,4
18863,Individual,Individual Consumer,4
18864,Individual,Individual Consumer,4
18865,Individual,Individual Consumer,1
18866,Individual,Individual Consumer,4
18867,Individual,Individual Consumer,1
18868,Individual,Individual Consumer,4
18869,Individual,Individual Consumer,4
18870,Individual,Individual Consumer,1
18871,Individual,Individual Consumer,6
18872,Individual,Individual Consumer,1
18873,Individual,Individual Consumer,1
18874,Individual,Individual Consumer,1
18875,Individual,Individual Consumer,6
18876,Individual,Individual Consumer,4
18877,Individual,Individual Consumer,4
18878,Individual,Individual Consumer,4
18879,Individual,Individual Consumer,4
18880,Individual,Individual Consumer,1
18881,Individual,Individual Consumer,1
18882,Individual,Individual Consumer,6
18883,Individual,Individual Consumer,6
18884,Individual,Individual Consumer,6
18885,Individual,Individual Consumer,9
18886,Individual,Individual Consumer,1
18887,Individual,Individual Consumer,1
18888,Individual,Individual Consumer,1
18889,Individual,Individual Consumer,1
18890,Individual,Individual Consumer,1
18891,Individual,Individual Consumer,4
18892,Individual,Individual Consumer,4
18893,Individual,Individual Consumer,4
18894,Individual,Individual Consumer,4
18895,Individual,Individual Consumer,9
18896,Individual,Individual Consumer,9
18897,Individual,Individual Consumer,9
18898,Individual,Individual Consumer,9
18899,Individual,Individual Consumer,9
18900,Individual,Individual Consumer,9
18901,Individual,Individual Consumer,9
18902,Individual,Individual Consumer,9
18903,Individual,Individual Consumer,9
18904,Individual,Individual Consumer,4
18905,Individual,Individual Consumer,1
18906,Individual,Individual Consumer,9
18907,Individual,Individual Consumer,9
18908,Individual,Individual Consumer,9
18909,Individual,Individual Consumer,9
18910,Individual,Individual Consumer,1
18911,Individual,Individual Consumer,1
18912,Individual,Individual Consumer,1
18913,Individual,Individual Consumer,4
18914,Individual,Individual Consumer,4
18915,Individual,Individual Consumer,4
18916,Individual,Individual Consumer,4
18917,Individual,Individual Consumer,4
18918,Individual,Individual Consumer,1
18919,Individual,Individual Consumer,6
18920,Individual,Individual Consumer,4
18921,Individual,Individual Consumer,1
18922,Individual,Individual Consumer,6
18923,Individual,Individual Consumer,1
18924,Individual,Individual Consumer,4
18925,Individual,Individual Consumer,6
18926,Individual,Individual Consumer,6
18927,Individual,Individual Consumer,6
18928,Individual,Individual Consumer,9
18929,Individual,Individual Consumer,9
18930,Individual,Individual Consumer,9
18931,Individual,Individual Consumer,9
18932,Individual,Individual Consumer,9
18933,Individual,Individual Consumer,1
18934,Individual,Individual Consumer,1
18935,Individual,Individual Consumer,4
18936,Individual,Individual Consumer,4
18937,Individual,Individual Consumer,4
18938,Individual,Individual Consumer,4
18939,Individual,Individual Consumer,4
18940,Individual,Individual Consumer,1
18941,Individual,Individual Consumer,1
18942,Individual,Individual Consumer,4
18943,Individual,Individual Consumer,1
18944,Individual,Individual Consumer,6
18945,Individual,Individual Consumer,4
18946,Individual,Individual Consumer,4
18947,Individual,Individual Consumer,4
18948,Individual,Individual Consumer,4
18949,Individual,Individual Consumer,1
18950,Individual,Individual Consumer,6
18951,Individual,Individual Consumer,6
18952,Individual,Individual Consumer,1
18953,Individual,Individual Consumer,4
18954,Individual,Individual Consumer,4
18955,Individual,Individual Consumer,4
18956,Individual,Individual Consumer,4
18957,Individual,Individual Consumer,1
18958,Individual,Individual Consumer,4
18959,Individual,Individual Consumer,6
18960,Individual,Individual Consumer,4
18961,Individual,Individual Consumer,6
18962,Individual,Individual Consumer,4
18963,Individual,Individual Consumer,1
18964,Individual,Individual Consumer,4
18965,Individual,Individual Consumer,4
18966,Individual,Individual Consumer,4
18967,Individual,Individual Consumer,4
18968,Individual,Individual Consumer,6
18969,Individual,Individual Consumer,1
18970,Individual,Individual Consumer,4
18971,Individual,Individual Consumer,6
18972,Individual,Individual Consumer,6
18973,Individual,Individual Consumer,4
18974,Individual,Individual Consumer,4
18975,Individual,Individual Consumer,4
18976,Individual,Individual Consumer,1
18977,Individual,Individual Consumer,1
18978,Individual,Individual Consumer,6
18979,Individual,Individual Consumer,4
18980,Individual,Individual Consumer,1
18981,Individual,Individual Consumer,4
18982,Individual,Individual Consumer,1
18983,Individual,Individual Consumer,4
18984,Individual,Individual Consumer,1
18985,Individual,Individual Consumer,1
18986,Individual,Individual Consumer,6
18987,Individual,Individual Consumer,1
18988,Individual,Individual Consumer,4
18989,Individual,Individual Consumer,4
18990,Individual,Individual Consumer,1
18991,Individual,Individual Consumer,1
18992,Individual,Individual Consumer,4
18993,Individual,Individual Consumer,4
18994,Individual,Individual Consumer,1
18995,Individual,Individual Consumer,4
18996,Individual,Individual Consumer,4
18997,Individual,Individual Consumer,1
18998,Individual,Individual Consumer,1
18999,Individual,Individual Consumer,1
19000,Individual,Individual Consumer,6
19001,Individual,Individual Consumer,6
19002,Individual,Individual Consumer,1
19003,Individual,Individual Consumer,4
19004,Individual,Individual Consumer,4
19005,Individual,Individual Consumer,1
19006,Individual,Individual Consumer,1
19007,Individual,Individual Consumer,1
19008,Individual,Individual Consumer,1
19009,Individual,Individual Consumer,4
19010,Individual,Individual Consumer,4
19011,Individual,Individual Consumer,4
19012,Individual,Individual Consumer,4
19013,Individual,Individual Consumer,4
19014,Individual,Individual Consumer,6
19015,Individual,Individual Consumer,6
19016,Individual,Individual Consumer,4
19017,Individual,Individual Consumer,4
19018,Individual,Individual Consumer,4
19019,Individual,Individual Consumer,4
19020,Individual,Individual Consumer,4
19021,Individual,Individual Consumer,1
19022,Individual,Individual Consumer,4
19023,Individual,Individual Consumer,4
19024,Individual,Individual Consumer,1
19025,Individual,Individual Consumer,1
19026,Individual,Individual Consumer,6
19027,Individual,Individual Consumer,7
19028,Individual,Individual Consumer,7
19029,Individual,Individual Consumer,8
19030,Individual,Individual Consumer,8
19031,Individual,Individual Consumer,10
19032,Individual,Individual Consumer,10
19033,Individual,Individual Consumer,7
19034,Individual,Individual Consumer,8
19035,Individual,Individual Consumer,8
19036,Individual,Individual Consumer,10
19037,Individual,Individual Consumer,10
19038,Individual,Individual Consumer,8
19039,Individual,Individual Consumer,7
19040,Individual,Individual Consumer,8
19041,Individual,Individual Consumer,7
19042,Individual,Individual Consumer,8
19043,Individual,Individual Consumer,8
19044,Individual,Individual Consumer,10
19045,Individual,Individual Consumer,7
19046,Individual,Individual Consumer,8
19047,Individual,Individual Consumer,10
19048,Individual,Individual Consumer,10
19049,Individual,Individual Consumer,10
19050,Individual,Individual Consumer,10
19051,Individual,Individual Consumer,7
19052,Individual,Individual Consumer,7
19053,Individual,Individual Consumer,8
19054,Individual,Individual Consumer,10
19055,Individual,Individual Consumer,10
19056,Individual,Individual Consumer,7
19057,Individual,Individual Consumer,8
19058,Individual,Individual Consumer,10
19059,Individual,Individual Consumer,10
19060,Individual,Individual Consumer,10
19061,Individual,Individual Consumer,7
19062,Individual,Individual Consumer,7
19063,Individual,Individual Consumer,7
19064,Individual,Individual Consumer,8
19065,Individual,Individual Consumer,8
19066,Individual,Individual Consumer,10
19067,Individual,Individual Consumer,8
19068,Individual,Individual Consumer,8
19069,Individual,Individual Consumer,7
19070,Individual,Individual Consumer,10
19071,Individual,Individual Consumer,10
19072,Individual,Individual Consumer,10
19073,Individual,Individual Consumer,10
19074,Individual,Individual Consumer,7
19075,Individual,Individual Consumer,7
19076,Individual,Individual Consumer,7
19077,Individual,Individual Consumer,10
19078,Individual,Individual Consumer,7
19079,Individual,Individual Consumer,7
19080,Individual,Individual Consumer,7
19081,Individual,Individual Consumer,8
19082,Individual,Individual Consumer,10
19083,Individual,Individual Consumer,9
19084,Individual,Individual Consumer,9
19085,Individual,Individual Consumer,9
19086,Individual,Individual Consumer,9
19087,Individual,Individual Consumer,9
19088,Individual,Individual Consumer,9
19089,Individual,Individual Consumer,9
19090,Individual,Individual Consumer,9
19091,Individual,Individual Consumer,9
19092,Individual,Individual Consumer,9
19093,Individual,Individual Consumer,9
19094,Individual,Individual Consumer,9
19095,Individual,Individual Consumer,9
19096,Individual,Individual Consumer,9
19097,Individual,Individual Consumer,9
19098,Individual,Individual Consumer,9
19099,Individual,Individual Consumer,9
19100,Individual,Individual Consumer,9
19101,Individual,Individual Consumer,9
19102,Individual,Individual Consumer,9
19103,Individual,Individual Consumer,9
19104,Individual,Individual Consumer,9
19105,Individual,Individual Consumer,9
19106,Individual,Individual Consumer,9
19107,Individual,Individual Consumer,1
19108,Individual,Individual Consumer,1
19109,Individual,Individual Consumer,4
19110,Individual,Individual Consumer,4
19111,Individual,Individual Consumer,4
19112,Individual,Individual Consumer,4
19113,Individual,Individual Consumer,6
19114,Individual,Individual Consumer,4
19115,Individual,Individual Consumer,4
19116,Individual,Individual Consumer,6
19117,Individual,Individual Consumer,4
19118,Individual,Individual Consumer,6
19119,Individual,Individual Consumer,1
19120,Individual,Individual Consumer,1
19121,Individual,Individual Consumer,4
19122,Individual,Individual Consumer,4
19123,Individual,Individual Consumer,6
19124,Individual,Individual Consumer,4
19125,Individual,Individual Consumer,1
19126,Individual,Individual Consumer,1
19127,Individual,Individual Consumer,1
19128,Individual,Individual Consumer,4
19129,Individual,Individual Consumer,4
19130,Individual,Individual Consumer,4
19131,Individual,Individual Consumer,1
19132,Individual,Individual Consumer,1
19133,Individual,Individual Consumer,1
19134,Individual,Individual Consumer,4
19135,Individual,Individual Consumer,1
19136,Individual,Individual Consumer,1
19137,Individual,Individual Consumer,1
19138,Individual,Individual Consumer,1
19139,Individual,Individual Consumer,1
19140,Individual,Individual Consumer,4
19141,Individual,Individual Consumer,1
19142,Individual,Individual Consumer,4
19143,Individual,Individual Consumer,1
19144,Individual,Individual Consumer,4
19145,Individual,Individual Consumer,4
19146,Individual,Individual Consumer,4
19147,Individual,Individual Consumer,6
19148,Individual,Individual Consumer,1
19149,Individual,Individual Consumer,1
19150,Individual,Individual Consumer,6
19151,Individual,Individual Consumer,1
19152,Individual,Individual Consumer,1
19153,Individual,Individual Consumer,4
19154,Individual,Individual Consumer,1
19155,Individual,Individual Consumer,4
19156,Individual,Individual Consumer,1
19157,Individual,Individual Consumer,1
19158,Individual,Individual Consumer,4
19159,Individual,Individual Consumer,4
19160,Individual,Individual Consumer,4
19161,Individual,Individual Consumer,4
19162,Individual,Individual Consumer,4
19163,Individual,Individual Consumer,4
19164,Individual,Individual Consumer,4
19165,Individual,Individual Consumer,4
19166,Individual,Individual Consumer,4
19167,Individual,Individual Consumer,4
19168,Individual,Individual Consumer,1
19169,Individual,Individual Consumer,1
19170,Individual,Individual Consumer,1
19171,Individual,Individual Consumer,4
19172,Individual,Individual Consumer,10
19173,Individual,Individual Consumer,10
19174,Individual,Individual Consumer,7
19175,Individual,Individual Consumer,10
19176,Individual,Individual Consumer,8
19177,Individual,Individual Consumer,8
19178,Individual,Individual Consumer,8
19179,Individual,Individual Consumer,7
19180,Individual,Individual Consumer,7
19181,Individual,Individual Consumer,7
19182,Individual,Individual Consumer,7
19183,Individual,Individual Consumer,7
19184,Individual,Individual Consumer,10
19185,Individual,Individual Consumer,7
19186,Individual,Individual Consumer,10
19187,Individual,Individual Consumer,10
19188,Individual,Individual Consumer,8
19189,Individual,Individual Consumer,7
19190,Individual,Individual Consumer,10
19191,Individual,Individual Consumer,8
19192,Individual,Individual Consumer,10
19193,Individual,Individual Consumer,10
19194,Individual,Individual Consumer,7
19195,Individual,Individual Consumer,10
19196,Individual,Individual Consumer,8
19197,Individual,Individual Consumer,8
19198,Individual,Individual Consumer,4
19199,Individual,Individual Consumer,4
19200,Individual,Individual Consumer,6
19201,Individual,Individual Consumer,1
19202,Individual,Individual Consumer,1
19203,Individual,Individual Consumer,4
19204,Individual,Individual Consumer,1
19205,Individual,Individual Consumer,6
19206,Individual,Individual Consumer,4
19207,Individual,Individual Consumer,6
19208,Individual,Individual Consumer,1
19209,Individual,Individual Consumer,1
19210,Individual,Individual Consumer,4
19211,Individual,Individual Consumer,4
19212,Individual,Individual Consumer,1
19213,Individual,Individual Consumer,4
19214,Individual,Individual Consumer,4
19215,Individual,Individual Consumer,1
19216,Individual,Individual Consumer,4
19217,Individual,Individual Consumer,6
19218,Individual,Individual Consumer,4
19219,Individual,Individual Consumer,1
19220,Individual,Individual Consumer,6
19221,Individual,Individual Consumer,4
19222,Individual,Individual Consumer,1
19223,Individual,Individual Consumer,6
19224,Individual,Individual Consumer,6
19225,Individual,Individual Consumer,4
19226,Individual,Individual Consumer,4
19227,Individual,Individual Consumer,1
19228,Individual,Individual Consumer,1
19229,Individual,Individual Consumer,4
19230,Individual,Individual Consumer,4
19231,Individual,Individual Consumer,4
19232,Individual,Individual Consumer,6
19233,Individual,Individual Consumer,4
19234,Individual,Individual Consumer,4
19235,Individual,Individual Consumer,4
19236,Individual,Individual Consumer,1
19237,Individual,Individual Consumer,1
19238,Individual,Individual Consumer,1
19239,Individual,Individual Consumer,1
19240,Individual,Individual Consumer,4
19241,Individual,Individual Consumer,4
19242,Individual,Individual Consumer,4
19243,Individual,Individual Consumer,4
19244,Individual,Individual Consumer,4
19245,Individual,Individual Consumer,4
19246,Individual,Individual Consumer,1
19247,Individual,Individual Consumer,10
19248,Individual,Individual Consumer,8
19249,Individual,Individual Consumer,8
19250,Individual,Individual Consumer,8
19251,Individual,Individual Consumer,8
19252,Individual,Individual Consumer,7
19253,Individual,Individual Consumer,10
19254,Individual,Individual Consumer,8
19255,Individual,Individual Consumer,7
19256,Individual,Individual Consumer,7
19257,Individual,Individual Consumer,8
19258,Individual,Individual Consumer,10
19259,Individual,Individual Consumer,8
19260,Individual,Individual Consumer,10
19261,Individual,Individual Consumer,10
19262,Individual,Individual Consumer,10
19263,Individual,Individual Consumer,10
19264,Individual,Individual Consumer,9
19265,Individual,Individual Consumer,9
19266,Individual,Individual Consumer,9
19267,Individual,Individual Consumer,9
19268,Individual,Individual Consumer,9
19269,Individual,Individual Consumer,9
19270,Individual,Individual Consumer,9
19271,Individual,Individual Consumer,9
19272,Individual,Individual Consumer,7
19273,Individual,Individual Consumer,7
19274,Individual,Individual Consumer,8
19275,Individual,Individual Consumer,7
19276,Individual,Individual Consumer,7
19277,Individual,Individual Consumer,7
19278,Individual,Individual Consumer,10
19279,Individual,Individual Consumer,10
19280,Individual,Individual Consumer,7
19281,Individual,Individual Consumer,7
19282,Individual,Individual Consumer,7
19283,Individual,Individual Consumer,8
19284,Individual,Individual Consumer,8
19285,Individual,Individual Consumer,8
19286,Individual,Individual Consumer,8
19287,Individual,Individual Consumer,7
19288,Individual,Individual Consumer,8
19289,Individual,Individual Consumer,8
19290,Individual,Individual Consumer,10
19291,Individual,Individual Consumer,10
19292,Individual,Individual Consumer,7
19293,Individual,Individual Consumer,7
19294,Individual,Individual Consumer,8
19295,Individual,Individual Consumer,7
19296,Individual,Individual Consumer,7
19297,Individual,Individual Consumer,7
19298,Individual,Individual Consumer,8
19299,Individual,Individual Consumer,10
19300,Individual,Individual Consumer,8
19301,Individual,Individual Consumer,10
19302,Individual,Individual Consumer,10
19303,Individual,Individual Consumer,7
19304,Individual,Individual Consumer,8
19305,Individual,Individual Consumer,10
19306,Individual,Individual Consumer,7
19307,Individual,Individual Consumer,10
19308,Individual,Individual Consumer,10
19309,Individual,Individual Consumer,7
19310,Individual,Individual Consumer,7
19311,Individual,Individual Consumer,8
19312,Individual,Individual Consumer,10
19313,Individual,Individual Consumer,7
19314,Individual,Individual Consumer,8
19315,Individual,Individual Consumer,7
19316,Individual,Individual Consumer,8
19317,Individual,Individual Consumer,7
19318,Individual,Individual Consumer,7
19319,Individual,Individual Consumer,7
19320,Individual,Individual Consumer,7
19321,Individual,Individual Consumer,8
19322,Individual,Individual Consumer,10
19323,Individual,Individual Consumer,7
19324,Individual,Individual Consumer,7
19325,Individual,Individual Consumer,8
19326,Individual,Individual Consumer,7
19327,Individual,Individual Consumer,7
19328,Individual,Individual Consumer,10
19329,Individual,Individual Consumer,8
19330,Individual,Individual Consumer,8
19331,Individual,Individual Consumer,8
19332,Individual,Individual Consumer,8
19333,Individual,Individual Consumer,8
19334,Individual,Individual Consumer,10
19335,Individual,Individual Consumer,7
19336,Individual,Individual Consumer,7
19337,Individual,Individual Consumer,10
19338,Individual,Individual Consumer,7
19339,Individual,Individual Consumer,8
19340,Individual,Individual Consumer,8
19341,Individual,Individual Consumer,10
19342,Individual,Individual Consumer,10
19343,Individual,Individual Consumer,7
19344,Individual,Individual Consumer,8
19345,Individual,Individual Consumer,8
19346,Individual,Individual Consumer,10
19347,Individual,Individual Consumer,10
19348,Individual,Individual Consumer,10
19349,Individual,Individual Consumer,8
19350,Individual,Individual Consumer,10
19351,Individual,Individual Consumer,7
19352,Individual,Individual Consumer,7
19353,Individual,Individual Consumer,8
19354,Individual,Individual Consumer,8
19355,Individual,Individual Consumer,10
19356,Individual,Individual Consumer,8
19357,Individual,Individual Consumer,8
19358,Individual,Individual Consumer,7
19359,Individual,Individual Consumer,10
19360,Individual,Individual Consumer,10
19361,Individual,Individual Consumer,10
19362,Individual,Individual Consumer,10
19363,Individual,Individual Consumer,7
19364,Individual,Individual Consumer,8
19365,Individual,Individual Consumer,8
19366,Individual,Individual Consumer,7
19367,Individual,Individual Consumer,7
19368,Individual,Individual Consumer,8
19369,Individual,Individual Consumer,10
19370,Individual,Individual Consumer,7
19371,Individual,Individual Consumer,8
19372,Individual,Individual Consumer,7
19373,Individual,Individual Consumer,8
19374,Individual,Individual Consumer,7
19375,Individual,Individual Consumer,8
19376,Individual,Individual Consumer,7
19377,Individual,Individual Consumer,8
19378,Individual,Individual Consumer,10
19379,Individual,Individual Consumer,10
19380,Individual,Individual Consumer,7
19381,Individual,Individual Consumer,7
19382,Individual,Individual Consumer,10
19383,Individual,Individual Consumer,8
19384,Individual,Individual Consumer,8
19385,Individual,Individual Consumer,8
19386,Individual,Individual Consumer,7
19387,Individual,Individual Consumer,8
19388,Individual,Individual Consumer,8
19389,Individual,Individual Consumer,10
19390,Individual,Individual Consumer,7
19391,Individual,Individual Consumer,8
19392,Individual,Individual Consumer,10
19393,Individual,Individual Consumer,4
19394,Individual,Individual Consumer,6
19395,Individual,Individual Consumer,4
19396,Individual,Individual Consumer,1
19397,Individual,Individual Consumer,4
19398,Individual,Individual Consumer,4
19399,Individual,Individual Consumer,6
19400,Individual,Individual Consumer,6
19401,Individual,Individual Consumer,4
19402,Individual,Individual Consumer,4
19403,Individual,Individual Consumer,4
19404,Individual,Individual Consumer,4
19405,Individual,Individual Consumer,1
19406,Individual,Individual Consumer,1
19407,Individual,Individual Consumer,1
19408,Individual,Individual Consumer,4
19409,Individual,Individual Consumer,4
19410,Individual,Individual Consumer,1
19411,Individual,Individual Consumer,6
19412,Individual,Individual Consumer,1
19413,Individual,Individual Consumer,1
19414,Individual,Individual Consumer,6
